Sentence_ID,Sentence_F1,Word,True_Label,Pred_Label,Full_Sentence_Text
331,0.6714,的,0,0,
331,0.6714,包,1,1,
331,0.6714,子,1,1,
331,0.6714,放,0,2,
331,0.6714,在,0,0,
331,0.6714,温,0,5,
331,0.6714,暖,0,5,
331,0.6714,处,0,5,
331,0.6714,二,0,0,
331,0.6714,次,0,0,
331,0.6714,裂,8,8,
331,0.6714,解,8,8,
331,0.6714,。,0,0,
332,0.6714,麻,4,4,麻 袋 的 包 子 放 在 温 暖 处 二 次 裂 解 。
332,0.6714,袋,4,4,
332,0.6714,的,0,0,
332,0.6714,包,1,1,
332,0.6714,子,1,1,
332,0.6714,放,0,2,
332,0.6714,在,0,0,
332,0.6714,温,0,5,
332,0.6714,暖,0,5,
332,0.6714,处,0,5,
332,0.6714,二,0,0,
332,0.6714,次,0,0,
332,0.6714,裂,8,8,
332,0.6714,解,8,8,
332,0.6714,。,0,0,
333,0.6714,麻,4,4,麻 袋 的 包 子 放 在 温 暖 处 二 次 裂 解 。
333,0.6714,袋,4,4,
333,0.6714,的,0,0,
333,0.6714,包,1,1,
333,0.6714,子,1,1,
333,0.6714,放,0,2,
333,0.6714,在,0,0,
333,0.6714,温,0,5,
333,0.6714,暖,0,5,
333,0.6714,处,0,5,
333,0.6714,二,0,0,
333,0.6714,次,0,0,
333,0.6714,裂,8,8,
333,0.6714,解,8,8,
333,0.6714,。,0,0,
212,0.673,取,2,2,取 没 有 水 的 干 净 锅 一 只 ， 将 五 花 肉 放 入 ， 用 中 小 火 慢 慢 煸 出 鱼 肉 的 油 ， 至 肉 块 表 面 略 带 金 黄 色 ， 关 火 ， 将 肉 块 先 盛 至 盘 中 中 ， 煸 出 的 猪 油 留 在 油 锅 中 。
212,0.673,没,7,7,
212,0.673,有,7,7,
212,0.673,水,7,7,
212,0.673,的,0,0,
212,0.673,干,5,5,
212,0.673,净,5,5,
212,0.673,锅,5,5,
212,0.673,一,0,3,
212,0.673,只,0,3,
212,0.673,，,0,0,
212,0.673,将,0,2,
212,0.673,五,1,1,
212,0.673,花,1,1,
212,0.673,肉,1,1,
212,0.673,放,2,2,
212,0.673,入,2,2,
212,0.673,，,0,0,
212,0.673,用,0,2,
212,0.673,中,7,7,
212,0.673,小,7,7,
212,0.673,火,7,7,
212,0.673,慢,0,0,
212,0.673,慢,0,0,
212,0.673,煸,2,2,
212,0.673,出,0,2,
212,0.673,鱼,4,1,
212,0.673,肉,4,1,
212,0.673,的,0,0,
212,0.673,油,1,1,
212,0.673,，,0,0,
212,0.673,至,0,0,
212,0.673,肉,1,1,
212,0.673,块,1,1,
212,0.673,表,4,0,
212,0.673,面,4,0,
212,0.673,略,4,0,
212,0.673,带,4,4,
212,0.673,金,4,4,
212,0.673,黄,4,4,
212,0.673,色,4,4,
212,0.673,，,0,0,
212,0.673,关,2,2,
212,0.673,火,2,2,
212,0.673,，,0,0,
212,0.673,将,0,2,
212,0.673,肉,1,1,
212,0.673,块,1,1,
212,0.673,先,0,0,
212,0.673,盛,2,2,
212,0.673,至,0,0,
212,0.673,盘,5,5,
212,0.673,中,5,5,
212,0.673,中,0,0,
212,0.673,，,0,0,
212,0.673,煸,0,4,
212,0.673,出,0,4,
212,0.673,的,0,0,
212,0.673,猪,1,1,
212,0.673,油,1,1,
212,0.673,留,0,2,
212,0.673,在,0,0,
212,0.673,油,5,5,
212,0.673,锅,5,5,
212,0.673,中,0,0,
212,0.673,。,0,0,
213,0.673,取,2,2,取 没 有 水 的 干 净 锅 一 只 ， 将 五 花 肉 放 入 ， 用 中 小 火 慢 慢 煸 出 鱼 肉 的 油 ， 至 肉 块 表 面 略 带 金 黄 色 ， 关 火 ， 将 肉 块 先 盛 至 盘 中 中 ， 煸 出 的 猪 油 留 在 煮 中 。
213,0.673,没,7,7,
213,0.673,有,7,7,
213,0.673,水,7,7,
213,0.673,的,0,0,
213,0.673,干,5,5,
213,0.673,净,5,5,
213,0.673,锅,5,5,
213,0.673,一,0,3,
213,0.673,只,0,3,
213,0.673,，,0,0,
213,0.673,将,0,2,
213,0.673,五,1,1,
213,0.673,花,1,1,
213,0.673,肉,1,1,
213,0.673,放,2,2,
213,0.673,入,2,2,
213,0.673,，,0,0,
213,0.673,用,0,2,
213,0.673,中,7,7,
213,0.673,小,7,7,
213,0.673,火,7,7,
213,0.673,慢,0,0,
213,0.673,慢,0,0,
213,0.673,煸,2,2,
213,0.673,出,0,2,
213,0.673,鱼,4,1,
213,0.673,肉,4,1,
213,0.673,的,0,0,
213,0.673,油,1,1,
213,0.673,，,0,0,
213,0.673,至,0,0,
213,0.673,肉,1,1,
213,0.673,块,1,1,
213,0.673,表,4,0,
213,0.673,面,4,0,
213,0.673,略,4,0,
213,0.673,带,4,4,
213,0.673,金,4,4,
213,0.673,黄,4,4,
213,0.673,色,4,4,
213,0.673,，,0,0,
213,0.673,关,2,2,
213,0.673,火,2,2,
213,0.673,，,0,0,
213,0.673,将,0,2,
213,0.673,肉,1,1,
213,0.673,块,1,1,
213,0.673,先,0,0,
213,0.673,盛,2,2,
213,0.673,至,0,0,
213,0.673,盘,5,5,
213,0.673,中,5,5,
213,0.673,中,0,0,
213,0.673,，,0,0,
213,0.673,煸,0,4,
213,0.673,出,0,4,
213,0.673,的,0,0,
213,0.673,猪,1,1,
213,0.673,油,1,1,
213,0.673,留,0,2,
213,0.673,在,0,0,
213,0.673,煮,5,5,
213,0.673,中,0,0,
213,0.673,。,0,0,
922,0.6769,将,2,2,将 黏 稠 的 葱 油 酱 汁 浇 在 煮 好 的 面 条 上 ， 简 单 一 拌 ， 葱 香 浓 郁 。
922,0.6769,黏,4,4,
922,0.6769,稠,4,4,
922,0.6769,的,0,0,
922,0.6769,葱,1,1,
922,0.6769,油,1,1,
922,0.6769,酱,1,1,
922,0.6769,汁,1,1,
922,0.6769,浇,2,2,
922,0.6769,在,0,0,
922,0.6769,煮,4,4,
922,0.6769,好,4,4,
922,0.6769,的,0,0,
922,0.6769,面,1,1,
922,0.6769,条,1,1,
922,0.6769,上,0,0,
922,0.6769,，,0,0,
922,0.6769,简,0,0,
922,0.6769,单,0,0,
922,0.6769,一,0,2,
922,0.6769,拌,2,2,
922,0.6769,，,0,0,
922,0.6769,葱,0,1,
922,0.6769,香,0,1,
922,0.6769,浓,0,4,
922,0.6769,郁,0,4,
922,0.6769,。,0,0,
866,0.6795,腌,2,2,腌 肉 的 间 隙 ， 切 一 些 胡 萝 卜 丝 ， 葱 白 丝 ， 或 者 再 加 一 点 黄 瓜 丝 更 好 ， 放 在 盘 里 备 用 。
866,0.6795,肉,2,1,
866,0.6795,的,0,0,
866,0.6795,间,6,0,
866,0.6795,隙,6,0,
866,0.6795,，,0,0,
866,0.6795,切,2,2,
866,0.6795,一,3,3,
866,0.6795,些,3,3,
866,0.6795,胡,1,1,
866,0.6795,萝,1,1,
866,0.6795,卜,1,1,
866,0.6795,丝,1,1,
866,0.6795,，,0,0,
866,0.6795,葱,1,1,
866,0.6795,白,1,1,
866,0.6795,丝,1,1,
866,0.6795,，,0,0,
866,0.6795,或,0,0,
866,0.6795,者,0,0,
866,0.6795,再,0,0,
866,0.6795,加,2,2,
866,0.6795,一,3,3,
866,0.6795,点,3,3,
866,0.6795,黄,1,1,
866,0.6795,瓜,1,1,
866,0.6795,丝,1,1,
866,0.6795,更,0,0,
866,0.6795,好,0,0,
866,0.6795,，,0,0,
866,0.6795,放,2,2,
866,0.6795,在,0,0,
866,0.6795,盘,5,5,
866,0.6795,里,0,0,
866,0.6795,备,0,0,
866,0.6795,用,0,0,
866,0.6795,。,0,0,
868,0.6795,腌,2,2,腌 肉 的 间 隙 ， 切 许 多 胡 萝 卜 丝 ， 葱 白 丝 ， 或 者 再 加 一 点 黄 瓜 丝 更 好 ， 放 在 盘 里 备 用 。
868,0.6795,肉,2,1,
868,0.6795,的,0,0,
868,0.6795,间,6,0,
868,0.6795,隙,6,0,
868,0.6795,，,0,0,
868,0.6795,切,2,2,
868,0.6795,许,3,3,
868,0.6795,多,3,3,
868,0.6795,胡,1,1,
868,0.6795,萝,1,1,
868,0.6795,卜,1,1,
868,0.6795,丝,1,1,
868,0.6795,，,0,0,
868,0.6795,葱,1,1,
868,0.6795,白,1,1,
868,0.6795,丝,1,1,
868,0.6795,，,0,0,
868,0.6795,或,0,0,
868,0.6795,者,0,0,
868,0.6795,再,0,0,
868,0.6795,加,2,2,
868,0.6795,一,3,3,
868,0.6795,点,3,3,
868,0.6795,黄,1,1,
868,0.6795,瓜,1,1,
868,0.6795,丝,1,1,
868,0.6795,更,0,0,
868,0.6795,好,0,0,
868,0.6795,，,0,0,
868,0.6795,放,2,2,
868,0.6795,在,0,0,
868,0.6795,盘,5,5,
868,0.6795,里,0,0,
868,0.6795,备,0,0,
868,0.6795,用,0,0,
868,0.6795,。,0,0,
793,0.6811,这,0,0,这 个 是 2 0 2 0 年 正 月 初 二 刚 做 得 ， 料 比 上 次 细 ， 外 形 看 细 腻 很 多 。
793,0.6811,个,0,0,
793,0.6811,是,0,0,
793,0.6811,2,0,0,
793,0.6811,0,0,0,
793,0.6811,2,0,0,
793,0.6811,0,0,0,
793,0.6811,年,0,0,
793,0.6811,正,0,0,
793,0.6811,月,0,0,
793,0.6811,初,0,0,
793,0.6811,二,0,0,
793,0.6811,刚,0,0,
793,0.6811,做,0,2,
793,0.6811,得,0,0,
793,0.6811,，,0,0,
793,0.6811,料,1,1,
793,0.6811,比,0,0,
793,0.6811,上,0,0,
793,0.6811,次,0,0,
793,0.6811,细,4,4,
793,0.6811,，,0,0,
793,0.6811,外,0,4,
793,0.6811,形,0,4,
793,0.6811,看,0,0,
793,0.6811,细,4,4,
793,0.6811,腻,4,4,
793,0.6811,很,0,0,
793,0.6811,多,0,0,
793,0.6811,。,0,0,
794,0.6811,这,0,0,这 个 是 2 0 2 0 年 正 月 初 二 刚 做 得 ， 料 比 上 次 粗 ， 外 形 看 细 腻 很 多 。
794,0.6811,个,0,0,
794,0.6811,是,0,0,
794,0.6811,2,0,0,
794,0.6811,0,0,0,
794,0.6811,2,0,0,
794,0.6811,0,0,0,
794,0.6811,年,0,0,
794,0.6811,正,0,0,
794,0.6811,月,0,0,
794,0.6811,初,0,0,
794,0.6811,二,0,0,
794,0.6811,刚,0,0,
794,0.6811,做,0,2,
794,0.6811,得,0,0,
794,0.6811,，,0,0,
794,0.6811,料,1,1,
794,0.6811,比,0,0,
794,0.6811,上,0,0,
794,0.6811,次,0,0,
794,0.6811,粗,4,4,
794,0.6811,，,0,0,
794,0.6811,外,0,4,
794,0.6811,形,0,4,
794,0.6811,看,0,0,
794,0.6811,细,4,4,
794,0.6811,腻,4,4,
794,0.6811,很,0,0,
794,0.6811,多,0,0,
794,0.6811,。,0,0,
795,0.6811,这,0,0,这 个 是 2 0 2 0 年 正 月 初 二 刚 做 得 ， 料 比 上 次 粗 ， 外 形 看 精 致 很 多 。
795,0.6811,个,0,0,
795,0.6811,是,0,0,
795,0.6811,2,0,0,
795,0.6811,0,0,0,
795,0.6811,2,0,0,
795,0.6811,0,0,0,
795,0.6811,年,0,0,
795,0.6811,正,0,0,
795,0.6811,月,0,0,
795,0.6811,初,0,0,
795,0.6811,二,0,0,
795,0.6811,刚,0,0,
795,0.6811,做,0,2,
795,0.6811,得,0,0,
795,0.6811,，,0,0,
795,0.6811,料,1,1,
795,0.6811,比,0,0,
795,0.6811,上,0,0,
795,0.6811,次,0,0,
795,0.6811,粗,4,4,
795,0.6811,，,0,0,
795,0.6811,外,0,4,
795,0.6811,形,0,4,
795,0.6811,看,0,0,
795,0.6811,精,4,4,
795,0.6811,致,4,4,
795,0.6811,很,0,0,
795,0.6811,多,0,0,
795,0.6811,。,0,0,
136,0.6857,但,0,0,但 不 要 煎 太 久 ， 肉 会 硬 。
136,0.6857,不,2,0,
136,0.6857,要,2,0,
136,0.6857,煎,2,2,
136,0.6857,太,6,6,
136,0.6857,久,6,6,
136,0.6857,，,0,0,
136,0.6857,肉,1,1,
136,0.6857,会,0,0,
136,0.6857,硬,4,4,
136,0.6857,。,0,0,
137,0.6857,但,0,0,但 不 要 煎 太 久 ， 肉 会 软 。
137,0.6857,不,2,0,
137,0.6857,要,2,0,
137,0.6857,煎,2,2,
137,0.6857,太,6,6,
137,0.6857,久,6,6,
137,0.6857,，,0,0,
137,0.6857,肉,1,1,
137,0.6857,会,0,0,
137,0.6857,软,4,4,
137,0.6857,。,0,0,
391,0.6865,油,1,1,油 烧 热 至 冒 烟 ， 关 火 ， 把 热 油 浇 到 面 粉 上 ， 搅 拌 均 匀 就 可 以 了 。
391,0.6865,烧,2,2,
391,0.6865,热,2,2,
391,0.6865,至,0,0,
391,0.6865,冒,8,4,
391,0.6865,烟,8,4,
391,0.6865,，,0,0,
391,0.6865,关,2,2,
391,0.6865,火,2,2,
391,0.6865,，,0,0,
391,0.6865,把,0,2,
391,0.6865,热,1,1,
391,0.6865,油,1,1,
391,0.6865,浇,2,2,
391,0.6865,到,0,0,
391,0.6865,面,1,1,
391,0.6865,粉,1,1,
391,0.6865,上,0,0,
391,0.6865,，,0,0,
391,0.6865,搅,2,2,
391,0.6865,拌,2,2,
391,0.6865,均,4,4,
391,0.6865,匀,4,4,
391,0.6865,就,0,0,
391,0.6865,可,0,0,
391,0.6865,以,0,0,
391,0.6865,了,0,0,
391,0.6865,。,0,0,
643,0.6889,一,6,6,一 个 来 小 时 ， 菜 色 已 经 非 常 诱 人 了 ， 五 香 米 粉 的 味 道 已 经 入 到 排 骨 里 面 ， 浓 郁 无 比 ， 红 薯 也 是 软 糯 香 甜 ， 下 面 也 可 以 铺 土 豆 或 者 芋 头 ， 因 为 土 豆 芋 头 本 身 没 有 味 道 ， 铺 盘 子 之 前 用 点 点 盐 稍 微 抓 一 抓 就 可 以 了 。
643,0.6889,个,6,6,
643,0.6889,来,6,6,
643,0.6889,小,6,6,
643,0.6889,时,6,6,
643,0.6889,，,0,0,
643,0.6889,菜,1,0,
643,0.6889,色,1,0,
643,0.6889,已,0,0,
643,0.6889,经,0,0,
643,0.6889,非,0,0,
643,0.6889,常,0,0,
643,0.6889,诱,0,0,
643,0.6889,人,0,0,
643,0.6889,了,0,0,
643,0.6889,，,0,0,
643,0.6889,五,1,1,
643,0.6889,香,1,1,
643,0.6889,米,1,1,
643,0.6889,粉,1,1,
643,0.6889,的,0,0,
643,0.6889,味,0,0,
643,0.6889,道,0,0,
643,0.6889,已,0,0,
643,0.6889,经,0,0,
643,0.6889,入,8,8,
643,0.6889,到,8,0,
643,0.6889,排,1,1,
643,0.6889,骨,1,1,
643,0.6889,里,0,0,
643,0.6889,面,0,0,
643,0.6889,，,0,0,
643,0.6889,浓,4,4,
643,0.6889,郁,4,4,
643,0.6889,无,4,0,
643,0.6889,比,4,0,
643,0.6889,，,0,0,
643,0.6889,红,1,1,
643,0.6889,薯,1,1,
643,0.6889,也,0,0,
643,0.6889,是,0,0,
643,0.6889,软,1,4,
643,0.6889,糯,1,4,
643,0.6889,香,1,4,
643,0.6889,甜,1,4,
643,0.6889,，,0,0,
643,0.6889,下,0,0,
643,0.6889,面,0,0,
643,0.6889,也,0,0,
643,0.6889,可,0,0,
643,0.6889,以,0,0,
643,0.6889,铺,2,2,
643,0.6889,土,1,1,
643,0.6889,豆,1,1,
643,0.6889,或,0,0,
643,0.6889,者,0,0,
643,0.6889,芋,1,1,
643,0.6889,头,1,1,
643,0.6889,，,0,0,
643,0.6889,因,0,0,
643,0.6889,为,0,0,
643,0.6889,土,1,1,
643,0.6889,豆,1,1,
643,0.6889,芋,1,1,
643,0.6889,头,1,1,
643,0.6889,本,0,0,
643,0.6889,身,0,0,
643,0.6889,没,0,0,
643,0.6889,有,0,0,
643,0.6889,味,1,0,
643,0.6889,道,1,0,
643,0.6889,，,0,0,
643,0.6889,铺,2,2,
643,0.6889,盘,5,5,
643,0.6889,子,5,5,
643,0.6889,之,0,0,
643,0.6889,前,0,0,
643,0.6889,用,0,2,
643,0.6889,点,0,3,
643,0.6889,点,0,3,
643,0.6889,盐,1,1,
643,0.6889,稍,0,0,
643,0.6889,微,0,0,
643,0.6889,抓,2,2,
643,0.6889,一,2,2,
643,0.6889,抓,2,2,
643,0.6889,就,0,0,
643,0.6889,可,0,0,
643,0.6889,以,0,0,
643,0.6889,了,0,0,
643,0.6889,。,0,0,
644,0.6889,一,6,6,一 个 来 小 时 ， 菜 色 已 经 非 常 诱 人 了 ， 五 香 米 粉 的 味 道 已 经 入 到 排 骨 里 面 ， 浓 郁 无 比 ， 红 薯 也 是 软 糯 香 甜 ， 下 面 也 可 以 铺 土 豆 或 者 芋 头 ， 因 为 土 豆 芋 头 本 身 没 有 味 道 ， 铺 杯 子 之 前 用 点 点 盐 稍 微 抓 一 抓 就 可 以 了 。
644,0.6889,个,6,6,
644,0.6889,来,6,6,
644,0.6889,小,6,6,
644,0.6889,时,6,6,
644,0.6889,，,0,0,
644,0.6889,菜,1,0,
644,0.6889,色,1,0,
644,0.6889,已,0,0,
644,0.6889,经,0,0,
644,0.6889,非,0,0,
644,0.6889,常,0,0,
644,0.6889,诱,0,0,
644,0.6889,人,0,0,
644,0.6889,了,0,0,
644,0.6889,，,0,0,
644,0.6889,五,1,1,
644,0.6889,香,1,1,
644,0.6889,米,1,1,
644,0.6889,粉,1,1,
644,0.6889,的,0,0,
644,0.6889,味,0,0,
644,0.6889,道,0,0,
644,0.6889,已,0,0,
644,0.6889,经,0,0,
644,0.6889,入,8,8,
644,0.6889,到,8,0,
644,0.6889,排,1,1,
644,0.6889,骨,1,1,
644,0.6889,里,0,0,
644,0.6889,面,0,0,
644,0.6889,，,0,0,
644,0.6889,浓,4,4,
644,0.6889,郁,4,4,
644,0.6889,无,4,0,
644,0.6889,比,4,0,
644,0.6889,，,0,0,
644,0.6889,红,1,1,
644,0.6889,薯,1,1,
644,0.6889,也,0,0,
644,0.6889,是,0,0,
644,0.6889,软,1,4,
644,0.6889,糯,1,4,
644,0.6889,香,1,4,
644,0.6889,甜,1,4,
644,0.6889,，,0,0,
644,0.6889,下,0,0,
644,0.6889,面,0,0,
644,0.6889,也,0,0,
644,0.6889,可,0,0,
644,0.6889,以,0,0,
644,0.6889,铺,2,2,
644,0.6889,土,1,1,
644,0.6889,豆,1,1,
644,0.6889,或,0,0,
644,0.6889,者,0,0,
644,0.6889,芋,1,1,
644,0.6889,头,1,1,
644,0.6889,，,0,0,
644,0.6889,因,0,0,
644,0.6889,为,0,0,
644,0.6889,土,1,1,
644,0.6889,豆,1,1,
644,0.6889,芋,1,1,
644,0.6889,头,1,1,
644,0.6889,本,0,0,
644,0.6889,身,0,0,
644,0.6889,没,0,0,
644,0.6889,有,0,0,
644,0.6889,味,1,0,
644,0.6889,道,1,0,
644,0.6889,，,0,0,
644,0.6889,铺,2,2,
644,0.6889,杯,5,5,
644,0.6889,子,5,5,
644,0.6889,之,0,0,
644,0.6889,前,0,0,
644,0.6889,用,0,2,
644,0.6889,点,0,3,
644,0.6889,点,0,3,
644,0.6889,盐,1,1,
644,0.6889,稍,0,0,
644,0.6889,微,0,0,
644,0.6889,抓,2,2,
644,0.6889,一,2,2,
644,0.6889,抓,2,2,
644,0.6889,就,0,0,
644,0.6889,可,0,0,
644,0.6889,以,0,0,
644,0.6889,了,0,0,
644,0.6889,。,0,0,
645,0.6889,一,6,6,一 个 来 小 时 ， 菜 色 已 经 非 常 诱 人 了 ， 五 香 米 粉 的 味 道 已 经 入 到 排 骨 里 面 ， 浓 郁 无 比 ， 红 薯 也 是 软 糯 香 甜 ， 下 面 也 可 以 铺 土 豆 或 者 芋 头 ， 因 为 土 豆 芋 头 本 身 没 有 味 道 ， 铺 杯 子 之 前 用 点 点 盐 稍 微 抓 一 抓 就 可 以 了 。
645,0.6889,个,6,6,
645,0.6889,来,6,6,
645,0.6889,小,6,6,
645,0.6889,时,6,6,
645,0.6889,，,0,0,
645,0.6889,菜,1,0,
645,0.6889,色,1,0,
645,0.6889,已,0,0,
645,0.6889,经,0,0,
645,0.6889,非,0,0,
645,0.6889,常,0,0,
645,0.6889,诱,0,0,
645,0.6889,人,0,0,
645,0.6889,了,0,0,
645,0.6889,，,0,0,
645,0.6889,五,1,1,
645,0.6889,香,1,1,
645,0.6889,米,1,1,
645,0.6889,粉,1,1,
645,0.6889,的,0,0,
645,0.6889,味,0,0,
645,0.6889,道,0,0,
645,0.6889,已,0,0,
645,0.6889,经,0,0,
645,0.6889,入,8,8,
645,0.6889,到,8,0,
645,0.6889,排,1,1,
645,0.6889,骨,1,1,
645,0.6889,里,0,0,
645,0.6889,面,0,0,
645,0.6889,，,0,0,
645,0.6889,浓,4,4,
645,0.6889,郁,4,4,
645,0.6889,无,4,0,
645,0.6889,比,4,0,
645,0.6889,，,0,0,
645,0.6889,红,1,1,
645,0.6889,薯,1,1,
645,0.6889,也,0,0,
645,0.6889,是,0,0,
645,0.6889,软,1,4,
645,0.6889,糯,1,4,
645,0.6889,香,1,4,
645,0.6889,甜,1,4,
645,0.6889,，,0,0,
645,0.6889,下,0,0,
645,0.6889,面,0,0,
645,0.6889,也,0,0,
645,0.6889,可,0,0,
645,0.6889,以,0,0,
645,0.6889,铺,2,2,
645,0.6889,土,1,1,
645,0.6889,豆,1,1,
645,0.6889,或,0,0,
645,0.6889,者,0,0,
645,0.6889,芋,1,1,
645,0.6889,头,1,1,
645,0.6889,，,0,0,
645,0.6889,因,0,0,
645,0.6889,为,0,0,
645,0.6889,土,1,1,
645,0.6889,豆,1,1,
645,0.6889,芋,1,1,
645,0.6889,头,1,1,
645,0.6889,本,0,0,
645,0.6889,身,0,0,
645,0.6889,没,0,0,
645,0.6889,有,0,0,
645,0.6889,味,1,0,
645,0.6889,道,1,0,
645,0.6889,，,0,0,
645,0.6889,铺,2,2,
645,0.6889,杯,5,5,
645,0.6889,子,5,5,
645,0.6889,之,0,0,
645,0.6889,前,0,0,
645,0.6889,用,0,2,
645,0.6889,点,0,3,
645,0.6889,点,0,3,
645,0.6889,盐,1,1,
645,0.6889,稍,0,0,
645,0.6889,微,0,0,
645,0.6889,抓,2,2,
645,0.6889,一,2,2,
645,0.6889,抓,2,2,
645,0.6889,就,0,0,
645,0.6889,可,0,0,
645,0.6889,以,0,0,
645,0.6889,了,0,0,
645,0.6889,。,0,0,
571,0.6905,加,2,2,加 入 鸡 蛋 翻 炒 两 下 就 可 以 出 锅 了 ！
571,0.6905,入,2,2,
571,0.6905,鸡,1,1,
571,0.6905,蛋,1,1,
571,0.6905,翻,2,2,
571,0.6905,炒,2,2,
571,0.6905,两,0,6,
571,0.6905,下,0,6,
571,0.6905,就,0,0,
571,0.6905,可,0,0,
571,0.6905,以,0,0,
571,0.6905,出,2,2,
571,0.6905,锅,2,2,
571,0.6905,了,0,0,
571,0.6905,！,0,0,
817,0.6905,品,2,2,品 尝 味 道 ， 酌 情 加 盐 和 胡 椒 粉 。
817,0.6905,尝,2,2,
817,0.6905,味,4,0,
817,0.6905,道,4,0,
817,0.6905,，,0,0,
817,0.6905,酌,0,0,
817,0.6905,情,0,0,
817,0.6905,加,2,2,
817,0.6905,盐,1,1,
817,0.6905,和,0,0,
817,0.6905,胡,1,1,
817,0.6905,椒,1,1,
817,0.6905,粉,1,1,
817,0.6905,。,0,0,
600,0.6917,感,0,0,感 觉 比 料 理 机 榨 汁 之 后 和 出 来 的 面 团 颜 色 更 深 、 更 漂 亮 ， 大 家 可 以 试 试 ） 。
600,0.6917,觉,0,0,
600,0.6917,比,0,0,
600,0.6917,料,5,5,
600,0.6917,理,5,5,
600,0.6917,机,5,5,
600,0.6917,榨,2,2,
600,0.6917,汁,2,2,
600,0.6917,之,0,0,
600,0.6917,后,0,0,
600,0.6917,和,0,8,
600,0.6917,出,0,0,
600,0.6917,来,0,0,
600,0.6917,的,0,0,
600,0.6917,面,1,1,
600,0.6917,团,1,1,
600,0.6917,颜,0,0,
600,0.6917,色,0,4,
600,0.6917,更,0,0,
600,0.6917,深,0,0,
600,0.6917,、,0,0,
600,0.6917,更,0,0,
600,0.6917,漂,0,4,
600,0.6917,亮,0,4,
600,0.6917,，,0,0,
600,0.6917,大,0,0,
600,0.6917,家,0,0,
600,0.6917,可,0,0,
600,0.6917,以,0,0,
600,0.6917,试,0,0,
600,0.6917,试,0,0,
600,0.6917,）,0,0,
600,0.6917,。,0,0,
242,0.6942,案,5,5,案 板 ， 刀 ， 手 上 都 抹 上 油 ， 省 的 沾 ， 面 不 用 和 ， 然 后 切 成 小 条 条 状 ， 此 时 面 比 较 软 ， 可 以 借 助 刀 弄 到 手 上 ， 下 热 油 锅 炸 。
242,0.6942,板,5,5,
242,0.6942,，,0,0,
242,0.6942,刀,5,5,
242,0.6942,，,0,0,
242,0.6942,手,5,5,
242,0.6942,上,0,0,
242,0.6942,都,0,0,
242,0.6942,抹,2,2,
242,0.6942,上,0,2,
242,0.6942,油,1,1,
242,0.6942,，,0,0,
242,0.6942,省,0,0,
242,0.6942,的,0,0,
242,0.6942,沾,4,2,
242,0.6942,，,0,0,
242,0.6942,面,1,1,
242,0.6942,不,0,0,
242,0.6942,用,0,0,
242,0.6942,和,2,2,
242,0.6942,，,0,0,
242,0.6942,然,0,0,
242,0.6942,后,0,0,
242,0.6942,切,2,2,
242,0.6942,成,0,0,
242,0.6942,小,1,1,
242,0.6942,条,1,1,
242,0.6942,条,1,1,
242,0.6942,状,1,1,
242,0.6942,，,0,0,
242,0.6942,此,0,0,
242,0.6942,时,0,0,
242,0.6942,面,1,1,
242,0.6942,比,0,0,
242,0.6942,较,0,0,
242,0.6942,软,4,4,
242,0.6942,，,0,0,
242,0.6942,可,0,0,
242,0.6942,以,0,0,
242,0.6942,借,0,0,
242,0.6942,助,0,0,
242,0.6942,刀,5,5,
242,0.6942,弄,2,2,
242,0.6942,到,2,0,
242,0.6942,手,0,5,
242,0.6942,上,0,0,
242,0.6942,，,0,0,
242,0.6942,下,2,2,
242,0.6942,热,5,7,
242,0.6942,油,5,5,
242,0.6942,锅,5,5,
242,0.6942,炸,2,2,
242,0.6942,。,0,0,
243,0.6942,案,5,5,案 板 ， 刀 ， 左 手 上 都 抹 上 油 ， 省 的 洒 ， 面 不 用 和 ， 然 后 切 成 小 条 条 状 ， 此 时 面 比 较 软 ， 可 以 借 助 刀 弄 到 手 上 ， 下 热 油 锅 炸 。
243,0.6942,板,5,5,
243,0.6942,，,0,0,
243,0.6942,刀,5,5,
243,0.6942,，,0,0,
243,0.6942,左,5,5,
243,0.6942,手,5,5,
243,0.6942,上,0,0,
243,0.6942,都,0,0,
243,0.6942,抹,2,2,
243,0.6942,上,0,2,
243,0.6942,油,1,1,
243,0.6942,，,0,0,
243,0.6942,省,0,0,
243,0.6942,的,0,0,
243,0.6942,洒,4,2,
243,0.6942,，,0,0,
243,0.6942,面,1,1,
243,0.6942,不,0,0,
243,0.6942,用,0,0,
243,0.6942,和,2,2,
243,0.6942,，,0,0,
243,0.6942,然,0,0,
243,0.6942,后,0,0,
243,0.6942,切,2,2,
243,0.6942,成,0,0,
243,0.6942,小,1,1,
243,0.6942,条,1,1,
243,0.6942,条,1,1,
243,0.6942,状,1,1,
243,0.6942,，,0,0,
243,0.6942,此,0,0,
243,0.6942,时,0,0,
243,0.6942,面,1,1,
243,0.6942,比,0,0,
243,0.6942,较,0,0,
243,0.6942,软,4,4,
243,0.6942,，,0,0,
243,0.6942,可,0,0,
243,0.6942,以,0,0,
243,0.6942,借,0,0,
243,0.6942,助,0,0,
243,0.6942,刀,5,5,
243,0.6942,弄,2,2,
243,0.6942,到,2,0,
243,0.6942,手,0,5,
243,0.6942,上,0,0,
243,0.6942,，,0,0,
243,0.6942,下,2,2,
243,0.6942,热,5,7,
243,0.6942,油,5,5,
